total_mass mass_ratio luminosity_distance inclination spin1_magnitude spin2_magnitude declination phase right_ascension polarization spin1_x spin1_y spin1_z spin2_x spin2_y spin2_z geocenter_time theta_jn phi_jl tilt1 tilt2 phi12 ln_posterior ln_prior ln_likelihood network_optimal_SNR network_matched_filter_SNR H1_optimal_SNR L1_optimal_SNR V1_optimal_SNR H1_matched_filter_SNR L1_matched_filter_SNR V1_matched_filter_SNR
59.6119323175312 0.644261533893263 4415.225107826765 0.7430564156768747 0.4048658674364425 0.1559988038167004 -0.6345886291727584 -3.0426456102360295 3.1610836371187867 0.2369777370757155 0.3907925364934124 -0.03948669731656635 0.09817517390429117 -0.15018895776571528 0.042051810831500135 0.0032479167602165863 1265235995.9188318 0.7541680830421382 0.15760955347274208 1.3258666027965433 1.549974683444394 2.9692915570893867 -6152.379538268805 -0.2967360163719739 -6152.082802252433 5.148165185237841 5.744281812074334 3.5652787122108793 3.681735434845739 0.4870489365065472 3.8786538176783845 4.237076449598769 0.0011222265269547553
196.73958923729518 0.15410750660447042 6045.156093867507 0.3520811790227653 0.9828089864726431 0.9277685186060466 1.0914979578101813 -1.6220061074745353 0.9733878159615359 2.914092971602923 0.19685810594856062 -0.15325607970729554 0.9506171490387075 -0.05351177929411041 0.4802055497041879 -0.7920186510597685 1265235995.9286637 0.4946887217122418 1.0973027773710464 0.25665276376831575 2.5938098334335 2.3432731045470923 -6149.782018774687 -7.0107377800871635 -6142.7712809946 6.995879136181373 7.225902488844511 4.442845784376007 4.920174801237156 2.2350226284270813 5.340153416621061 4.568784018898922 1.6800716811771803
67.58472640417614 0.9199738897736964 2596.4335270616466 1.4311202928765174 0.9852711921356531 0.0676841721305806 -0.785949601889331 -1.3316847662384985 3.5128054997411264 -2.556203617123346 0.15277946831079905 0.557414909816775 0.7979388287513254 -0.005738743366741877 0.06487887391980054 0.018410478007682644 1265235995.9199219 1.4321670743772694 3.124343804180948 0.6268706189293614 1.2953196608408013 0.3557395979420046 -6154.874192429584 -8.279643996459747 -6146.594548433124 4.785905567252775 6.955200456283302 2.891414566513599 3.6940497170464734 0.9479507324766135 4.7388428273025225 4.929452090593549 1.2722751792555655
188.08653840376275 0.17949046627303553 11491.201956982042 2.899916510577989 0.9692509317066637 0.7764069706223127 0.9911473323941237 -0.0067785518544207 0.6443146824301862 -1.6142662229591802 -0.05976846944520937 -0.20267497629204118 0.9459376050561861 0.7238581731657576 -0.039588953322215424 -0.2779745383068385 1265235995.9317377 3.0315225707868882 1.1616559811038156 0.21977251472900353 1.9369501231451436 1.8029287943510661 -6156.697413547813 -8.675709401686971 -6148.0217041461265 4.903107158707381 6.677548161375317 3.1407164523865965 3.567493010426696 1.203891023320792 4.757999698579262 4.6438407222716735 0.6211534930899387
176.2353806849025 0.16390743840768027 6083.893015995276 0.8391621313154833 0.9521689399846285 0.19520493758827623 0.9053691385558578 -2.5474333554895354 0.4726639030711075 -1.7573743642429094 -0.4987124029246636 -0.11815103482864626 0.8024661752432181 -0.054128585771781035 -0.12890143277904384 -0.13623319892265398 1265235995.9424179 0.6058316164819258 3.638079385586164 0.5683743834361238 2.3432551176371557 0.9406111096041749 -6149.197770984301 -8.88656115845571 -6140.311209825845 8.272028131732442 7.539237110749497 5.3460386935358555 6.0766930064654545 1.7088363890566616 5.171331699764822 5.142991715005941 1.9097279603362713
159.36177872827793 0.1356621770674215 5089.691897691986 2.367158837500174 0.9048529002287808 0.6009525971438683 0.7511864550259321 2.53296814079656 0.2666431205952766 -1.6937703064946594 0.5478697292646977 0.22550733814868582 0.6839181027352303 0.4146313000776686 -0.2912640045668258 0.32309470539388135 1265235995.9493036 2.1626298524148524 5.674122374000512 0.7138702166007549 1.003163528834541 5.280334153335985 -6145.7953237818165 -4.991397833991895 -6140.803925947825 7.033422127035582 7.531554461960244 4.636265265717258 5.167899532947288 1.125560136261323 5.564500890623697 4.678128883642027 1.9686931197511568
181.92909075407152 0.14618535086779905 6740.314643300481 0.5572352570152717 0.9340491331619227 0.1897917912868858 0.5317670012194566 2.8703132207352278 0.12535192709259935 -2.4312692879036097 -0.3912607003226717 -0.13818996497065625 0.8368192045627064 -0.05673551166416751 0.16412266507769127 0.07658822731912462 1265235995.9386694 0.61232750739758 2.734990899684738 0.4603323317827615 1.1554157812574197 4.705703504680658 -6145.869519404463 -6.869852272313356 -6138.99966713215 7.01895747118632 7.749922168839308 4.535972737000889 5.261096733559833 1.0057715802472151 5.708397131541115 5.061808881712685 1.361464893669577
175.8403229884686 0.17355475303684098 5569.18023288494 0.7384286360427155 0.9741989734559864 0.6005650753518869 0.5936915262811472 0.570210941364144 0.07336142161108583 -1.0247032997157088 -0.21323262389196443 0.07070979083265562 0.9479428323856074 -0.4952149649453548 0.28914208161130134 0.17843039222081003 1265235995.9384496 0.7876750928617834 0.3933537656593628 0.2326949060832383 1.2691378775332824 6.0749067243852 -6148.680115339939 -5.7188887709018115 -6142.9612265690375 7.621721244373195 7.217876724851992 5.0829390770721465 5.598896566145637 0.9522196738700783 5.396749899129421 4.551022816339311 1.5036709302788624
60.830291884701595 0.8965730559038376 6349.012945249707 2.620095111757937 0.9576788956770791 0.9809089914269354 -0.8780737265777788 -0.8762080735587086 3.049967155272043 0.7150809838909246 0.11850116505293987 -0.7447081552922709 -0.5903525256552635 0.795517943848573 0.06616928818600677 0.5700484854625119 1265235995.9160774 2.896742106051706 1.4782257215167742 2.2350110424045004 0.9506637052596074 1.4959816103647408 -6166.6082375198475 -8.802822843049366 -6157.805414676798 4.302691866901035 4.828587361398479 3.0866714875749404 2.975139120509118 0.36628355532899126 3.837480296752909 2.763915152691229 -0.9745634445299866
115.64734192933491 0.26294494430730286 5974.68608953435 2.7542270266192026 0.6967664399024399 0.16615998896072948 0.787360137983182 -0.395529163569047 0.22655665896122779 -1.0454034491530448 0.2891967386481491 0.05409722370043257 0.6316028883068062 -0.10324434063410724 -0.12554761369606549 -0.034460771228770955 1265235995.9488313 2.756220048937618 3.3560871137147013 0.4359312861561468 1.779707757662418 3.839243411942103 -6150.439766772538 0.3139934444838065 -6150.753760217021 6.419950151278052 6.11333324563392 4.259205851802631 4.719270427356593 0.8963325779769704 4.234446398208604 3.8444794741521964 2.1592324204896487
79.72318302924747 0.12440870952909178 3955.089723955881 2.4715388297426824 0.13809538493991436 0.4128524022061304 0.5556384076336011 -1.6329368701458864 0.19203678508502886 0.3668812590035255 0.11246829280515314 -0.02840741123932564 0.07492821525885492 0.051064636409552784 -0.1932604863934027 -0.3612338485174362 1265235995.9498577 2.665748603988584 1.1122912761170463 0.9972872079303766 2.6361720908570434 5.218119124447621 -6151.822645496083 -2.363551988898564 -6149.459093507185 4.115891244953792 6.693945805963227 2.6091328343254854 3.1299237582996953 0.5801412417360476 4.51447453267812 4.942352962302657 0.03971577761413385
70.42125733420126 0.531243831441838 1127.3584477903407 1.5807966141316916 0.9874953849010929 0.7490423012491986 -0.5132752640424065 0.5129024643474961 1.179930555754239 -1.0257930986689607 0.30649391952642907 -0.3866498391092402 -0.8554007916825206 0.1855695741748404 0.35457331516604 -0.6331714352159512 1265235995.9278834 1.6420199087350693 2.9967701409632137 2.6184086157154405 2.5779376728300964 1.98916354579588 -6160.962602754311 -7.667631390565859 -6153.294971363745 6.135594587650492 5.579216155858227 3.888609172994801 4.523876239075473 1.434846130159977 4.001705410629618 3.4780061423692095 1.7370895181219494
165.89256015077075 0.09293409428511754 4196.020723187813 2.467144786893251 0.9805218684292815 0.43934122680628074 0.670445575744214 -2.526832597863766 0.14405896611362357 -2.4802136223263456 -0.8903056086116022 0.006361285464318499 0.4107780322631859 -0.09183948241024373 -0.17522277574937348 -0.3922794946220757 1265235995.954529 1.7793261716563795 4.161523343258281 1.1385207254640748 2.6744998279848615 1.0951766637135467 -6150.229158072815 -7.252309307646046 -6142.976848765169 5.7243927034686335 7.3066078887494665 3.813314453418187 4.186728574865239 0.8358280584448929 5.31737762785696 4.8942275287191865 1.076360023333043
154.4779591495823 0.5971449880564819 3844.5293562706256 1.1089812236504222 0.6041526147693898 0.8195990544574994 0.4570839540618353 -0.22217975600657414 0.13129016033174956 2.06584078384367 -0.27587726902394155 -0.3663534522530971 0.39329030294531814 0.5837382104808355 -0.273985713760691 -0.5058894546709818 1265235995.9380584 1.306865806018121 1.231482008362043 0.8619236992182483 2.2360263987238214 1.7773976752097136 -6152.7967128454475 1.758842511059088 -6154.555555356506 5.458336903900778 5.480494713759428 3.2917165686565046 4.226697282437459 1.045501731587847 3.7455067750582844 3.2848122874464556 2.284077393999228
141.4384257295301 0.08011914569632846 3023.8961919898975 2.9461695741453084 0.7339482210547017 0.6579285150980632 0.563530631993835 2.994324151426627 0.2016782359760647 -0.3434356624211198 -0.13562326871549713 -0.3270344671732339 0.6429111738436378 0.5938985410335671 -0.2476660531907134 -0.1371713528193019 1265235995.9478679 2.5940224331888535 4.523115627063879 0.5033686365319711 1.7808268494063935 1.5688259798773643 -6149.4768549684095 -4.630756269468137 -6144.846098698941 7.694942662998096 6.990697296245139 4.832850170462152 5.8763825178045845 1.150578255110372 4.77459341396448 5.105922406356948 -0.05160231892248095
57.39128207269534 0.9304027419892663 947.4235974070035 1.4357850508788867 0.15278894031691148 0.641341528743713 0.9068678486139439 1.1926658365668787 2.1069344519796847 2.595509705295142 0.11717565524101937 0.09609569125194017 0.01949215803379131 -0.46328084585663915 -0.44284329441931863 -0.02407552577877397 1265235995.9462206 1.5294450656265115 1.9803812296437375 1.4428719931034406 1.6083444705363925 3.2175626106866195 -6155.602656803121 -5.314282540580605 -6150.288374262541 6.270355174540326 6.231095884802071 4.308547195335393 4.319140588991501 1.448723456349871 4.370497372147703 4.434590286258054 -0.2443719269331913
67.24957229736393 0.962674371579794 3126.2559015926163 1.9069037162872715 0.5389939306559174 0.7799126862671387 0.6758961515386557 0.7957193151408034 0.289692782083498 1.4895237713279639 0.1372201863724247 0.41979845782474173 0.3089568457629664 -0.3961162801168183 -0.49105971406876886 0.45849323664099745 1265235995.9594686 1.9474096652592658 0.9370800135427454 0.9603780496096328 0.9423635823889251 2.7787300619113555 -6148.950816110561 -3.3987683091264724 -6145.552047801435 5.870562300786992 6.8472080098070585 3.865820000092204 4.376839562208989 0.6018412589635284 4.603493417406847 4.862311328001145 1.4317941315180445
40.20327631165059 0.7944405100184775 1209.8559916968368 1.462142423208602 0.5431235852944044 0.0841713747031422 -0.851633580150011 1.142392181464659 3.3424609704238444 -0.008427177280442686 0.09674538479854411 -0.08140688186975739 0.5282011728569648 -0.03826502747306016 0.012314772790595114 0.0739523790220351 1265235995.9345763 1.453904714259753 3.488910240251172 0.23495494650623647 0.4978883550215738 3.5297442721601344 -6161.224560792373 -12.016798799120295 -6149.207761993253 6.311774682440314 6.252257640533411 4.379802530308428 4.435365643005714 0.9916456273502823 4.3413340723997 4.499282425608272 0.0013153107614356776
72.08087470934764 0.8812880040318567 3474.253350870398 0.7150832260532421 0.8809051488219247 0.5162980980976523 0.6305003160899473 3.04375673629692 0.15320285510916598 -3.0214191732633453 -0.0037407710535314127 0.14643952750629438 0.8686399441866783 -0.13859510455728863 0.4972736164191773 -0.008606596621205567 1265235995.9599333 0.8381925567442043 1.6662733851853055 0.16706790210716488 1.587466919437271 0.24627277576746986 -6147.967969351676 -5.857263473210663 -6142.1107058784655 7.882752641140093 7.499744363969699 5.219898485701132 5.825055658353979 0.979375095381958 5.005031217414179 4.881272504114561 2.714591456956269
