total_mass mass_ratio luminosity_distance inclination spin1_magnitude spin2_magnitude declination phase right_ascension polarization spin1_x spin1_y spin1_z spin2_x spin2_y spin2_z geocenter_time theta_jn phi_jl tilt1 tilt2 phi12 ln_posterior ln_prior ln_likelihood network_optimal_SNR network_matched_filter_SNR H1_optimal_SNR L1_optimal_SNR H1_matched_filter_SNR L1_matched_filter_SNR
67.93022900280609 0.9410180666648182 510.931931975512 2.9540211528625195 0.26521212257481586 0.9658532441954712 -1.185213266813255 -1.6048787067198578 2.268142020226477 -1.8822263382525184 0.05795229783796551 -0.17242184287004023 -0.19300183739342494 -0.11678592951715577 0.9536094027071774 -0.09931084058747462 1126259462.4081976 2.871965678455556 3.9374708590310945 2.385797353382487 1.6738002461631754 2.9392077553834755 -2139.529807413489 -13.683076446380397 -2125.8467309671087 25.246873660474815 24.162885010820844 21.08586567178462 13.88491622226911 19.583833087520077 14.153391595172673
73.46571896813336 0.8701538957398849 552.8431484601198 2.566112226114156 0.26675511849803873 0.39667817340485934 -1.214600822409276 0.23857316473964238 2.3812565685126277 2.149711585880988 -0.0857270182249308 -0.24883388432625322 0.04348413046473262 -0.22592697706143602 -0.32599344760429494 -0.0062326888870574615 1126259462.4072886 2.7186932040001235 1.250886366059195 1.407054192786173 1.5865091786252898 6.008924900493443 -2130.67215939191 -6.560294390198612 -2124.1118650017115 23.739893282269524 24.200109910786473 19.7755767607984 13.134271842447756 19.77897957278591 13.944077120894853
71.38654301617866 0.7293477781668534 397.3385121963169 2.617772393821815 0.3117753254254603 0.4656632760655984 -1.1994183068637276 -1.1798927857994084 1.1901754495466956 -0.6687047841843551 -0.0596887953800323 0.07019408364585883 -0.2978487734931109 -0.1738577943764141 0.21774729194851147 0.37309766933043675 1126259462.4128337 2.5415671082297777 4.278705830419867 2.8415755999615797 0.6414688170331347 6.2522822408080305 -2130.7346556625403 -8.093966682447784 -2122.6406889800924 22.988331638395255 24.2821359736 18.588118687256195 13.525724941211884 19.722060086881793 14.165538230855308
70.63207633947374 0.8862614553091268 513.1561690499885 2.456206413850553 0.35231694690386217 0.843649217936127 -1.196054009977154 1.2198029164163273 2.3134789833589804 0.6952496208015772 -0.026303840006747126 0.025224314874309494 0.3504269867114688 0.1867173489051472 0.6441782975900283 -0.5117762748077378 1126259462.4078348 2.3633326580257847 5.571428791041664 0.10362603799101966 2.2226010335863995 5.194717705776109 -2132.003138743844 -10.957360489932352 -2121.0457782539115 23.129417459786858 24.36153014193329 19.33886806387939 12.687715871541215 19.83357054063796 14.146152496911032
68.54631250482129 0.722927048229065 430.05235443001203 2.7752637453297835 0.8325498551590061 0.9053544652283869 -1.2598220417253794 -1.7718756611736746 1.6760199998282421 -1.5135608017675641 0.6864802942541084 -0.3657824161521256 -0.29679503189910017 0.47309999842623196 0.7670165280863953 0.08676834008075655 1126259462.4117887 3.078109448333832 0.4047829750059549 1.935303831970012 1.4748099201387728 1.507682599008019 -2134.594378631694 -11.43003164170846 -2123.1643469899855 26.4481010587077 24.320969170155415 21.659877377225243 15.17734369430901 19.73663318081684 14.211785674626883
70.41465249964554 0.8746013171166802 599.8938967645175 2.828596936346989 0.07697957278349192 0.11450105754581681 -1.2321190818832344 0.4658350379640999 2.315726850229778 -2.8511343098521027 0.013351764828693843 -0.03654152630873022 -0.0664251598185248 -0.06397086026259348 -0.06649516721566001 0.06779833296870659 1126259462.407713 2.855513178807649 1.6572722364470425 2.6117633069754325 0.9371096176519361 5.166817616209604 -2137.3275200706757 -11.883039115888884 -2125.4444809547867 23.18994284043956 24.166578628251372 19.277987387876127 12.889245564257944 19.5857858082324 14.156995333385476
75.36551656254345 0.9778270347228503 610.7419777796368 2.991818701984415 0.29583634151438776 0.41119397456422097 -1.2649093506149105 2.40845082195297 1.7662638278627367 1.6172670573489147 0.17210786469998823 -0.2343263647284407 -0.0546733816603818 0.29274361953941924 -0.19613128612522934 0.21192964997787447 1126259462.4098651 2.83878748697466 4.755757807154537 1.7566743992269533 1.0293211893845604 0.3470123011145947 -2134.395824969409 -10.161624070771255 -2124.234200898638 23.01834702783185 24.21358721219939 18.90624085575342 13.130055468197215 19.679912365099263 14.10669539561973
69.24362551809526 0.926137040714304 445.4276663718457 2.2638456884422493 0.9053872856394724 0.1796860907833344 -1.1609907727982602 -1.227896173998567 2.3589437565126747 -1.4193057968008356 0.616747643847499 -0.6523290760484303 -0.11753832289075493 -0.06918116109792691 -0.16479434210612376 -0.01854408207351371 1126259462.4085233 2.466022514518024 0.7807257694132044 1.700984821286106 1.6741830661625956 5.128356529786695 -2132.6966916300275 -7.078973934970476 -2125.617717695057 23.368895541677322 24.15866340016173 19.566914177067954 12.776585945591385 19.643103656247682 14.063765357549977
72.25408127467513 0.8601629517160503 605.0135889833111 2.617986299951347 0.5819342613518002 0.6209548073353459 -1.0971210936143954 -0.2550293489502235 2.5024211061874277 -1.1649396690826235 -0.4845542481969589 0.14439326491623494 0.28810631741802395 0.026892887830531186 -0.5335663851527647 -0.3164941673586143 1126259462.4069586 2.6341603881008684 6.257025021183437 1.0528648660787063 2.1056202237126382 1.9107693813599145 -2134.6509496796803 -11.145488879631236 -2123.505460800049 22.747948352596847 24.30712188117815 19.26108794111378 12.102877574242207 19.722822260572688 14.207267725509649
72.93964118051504 0.9610710831001783 590.0162543997923 2.636817188364733 0.10968206770394866 0.019754440100948078 -1.1164106020520543 2.4570405572191327 2.5256452543192376 -1.6960591396033078 -0.05129367185559923 -0.05720531735513399 0.07827302772783284 0.008715226237010213 0.008229006261808326 0.015702426286494507 1126259462.4063811 2.633736775833441 3.340659239359259 0.7761218677522639 0.6519851293212107 3.05847331925346 -2133.993910211103 -11.224064498365935 -2122.769845712737 23.46633847277892 24.29468757756027 19.79128429191459 12.608493462568747 19.708687760840935 14.205614074616424
