total_mass mass_ratio luminosity_distance inclination spin1_magnitude spin2_magnitude declination phase right_ascension polarization spin1_x spin1_y spin1_z spin2_x spin2_y spin2_z geocenter_time theta_jn phi_jl tilt1 tilt2 phi12 ln_posterior ln_prior ln_likelihood network_optimal_SNR network_matched_filter_SNR H1_optimal_SNR L1_optimal_SNR H1_matched_filter_SNR L1_matched_filter_SNR
69.6596216851327 0.9971952766150353 358.62153104767964 2.443693008232196 0.9280070710052603 0.7159375175402597 -1.20658849838947 1.5106235204812566 1.2879782603807848 1.8208585366667467 -0.5121067167968913 0.7640828423982954 -0.12296846912852208 -0.04532243793350764 -0.7116923098083136 -0.0632966176124786 1126259462.4127543 2.5867832839822245 1.3739582536386106 1.7036953114263642 1.6593227230665275 2.4875345194958367 -2470.7046237421396 -15.885842606453192 -2454.8187811356865 24.643091480744307 24.315420691821064 19.960218463779576 14.452392072128598 19.855701896190087 14.035340595435269
71.15280507219009 0.9411720906693715 333.867746853894 2.692480427425905 0.6750501272462036 0.07810800643044714 -0.9894497212503508 1.5327361688651424 0.9226961139065479 -0.9134411143997976 -0.07883244026412077 0.6684943898786805 -0.050925154470558495 -0.022483167414367546 -0.06970418793346286 0.027142108173330664 1126259462.4182122 2.684988037236642 6.06945709689195 1.6463071362874122 1.2158984895908838 2.712193993220576 -2470.9921612919006 -15.096994846286874 -2455.8951664456135 25.954206418435074 24.364745302560298 20.13436751712633 16.37767002647277 19.776995737351434 14.230644864636925
72.06663455330967 0.9696607329182623 294.3969276899675 2.1813907515996123 0.13121046085232269 0.3197237346594804 -1.2173522929347638 0.9515813713111105 1.3382745631317954 1.0106383711699671 -0.09475134005486731 0.014173307183242398 0.08965202707343127 0.07748750659485597 -0.29871373713574073 -0.08360057459561832 1126259462.4124048 2.224824443945775 2.4796960782114787 0.8185660958515798 1.8353490068136402 1.9730892549987011 -2466.942672358356 -9.696318480519786 -2457.246353877836 25.09058208900675 24.22855721846006 20.46655821413891 14.51403818489016 19.60403859313423 14.2374385240849
73.08408172169746 0.9955440576887079 389.1845791601308 2.4679395896296317 0.04372359047868133 0.09323860282107234 -1.2473448214832104 -1.5965258778855869 1.2674443919096392 1.685341857284583 -0.030728248527104773 -0.028249874024360234 -0.013018130603573357 0.011351802058645886 -0.033455552162407594 0.08628614996368436 1126259462.4118733 2.4625703551151066 5.931537032700433 1.873117592939881 0.38861759263316803 1.1545152237247305 -2468.812651872772 -12.798419056914186 -2456.014232815858 24.411034254952277 24.263340134230162 19.788919229506426 14.293259569619668 19.74907674063505 14.09551852050331
71.19771768725548 0.8880981135162833 609.0083032701203 2.7784992856444752 0.09951681868319662 0.03842616203095909 -1.1533743045030544 -2.8319346357702004 2.502931102578536 -0.6793703863467213 0.025186798257476793 0.08573676382095462 -0.04379988269243702 0.019745095137823635 -0.031357901832440443 -0.010167749952415425 1126259462.4064507 2.798600454025475 1.2752969788583384 2.0265346832423754 1.8385905011513148 3.989272795772527 -2469.8597192937655 -12.06004179062554 -2457.7996775031397 23.332570464958607 24.23451038255426 19.58616678939371 12.680335760551042 19.662386622489297 14.166934946906624
71.19648842929658 0.7977162400428253 469.27282389067767 2.8395454188187075 0.33980780219710355 0.08135156609084956 -1.2472053536367351 -0.5115668586922256 1.4332123328845072 -0.22952844704753267 0.07069667989671594 -0.3227750901991257 -0.07929415509703966 0.07139669919045322 0.023788748643591002 0.03089796252366568 1126259462.4112883 2.942415796024747 1.3432522683613664 1.806317716810786 1.1812077660157416 1.6767962290947636 -2463.1501688326066 -8.229944506183667 -2454.920224326423 25.161126229922846 24.32243310041421 20.49452970603529 14.596455915274381 19.720626242112225 14.236490176410738
67.05334890596434 0.8737272484361372 392.29487278766726 2.2159241298839065 0.531664227768646 0.24050241478383705 -1.0999634364146527 -2.619700665771315 2.5003471150556633 0.4296118127677517 0.19863686225093088 -0.3134304551449956 -0.3807513595924988 0.14506637896818483 -0.1652924266165875 0.09734254420917823 1126259462.4068406 2.138939275139586 5.746476399328973 2.369066796201636 1.154094582681075 0.1554528760789302 -2463.6515516113664 -5.097542285880664 -2458.554009325486 23.493169396656928 24.20108073536728 19.788682494207848 12.662426838621796 19.66393940741697 14.107508488078235
70.21912187320575 0.968486076784245 443.32131634307154 2.5795453496635656 0.9825269084778332 0.5437469888710784 -1.2718657516033007 -2.0749204167596353 1.4307896942141005 -1.7081642215734691 0.7789883638824635 0.482971673906524 -0.3539415446407236 0.43952297698911713 -0.25395265600954686 0.1949061033182016 1126259462.4121978 2.8667757695902725 0.9482585363180956 1.9393171725246352 1.2041893039995986 5.204260948173847 -2475.470057627121 -17.845921050342884 -2457.6241365767783 23.324024239955097 24.212320335394242 18.98265130937993 13.552455718891299 19.687872554082453 14.09340733527391
69.44201082583693 0.8829187913590807 426.1688199489235 3.0610012819489385 0.31376583715577117 0.3691315131865628 -1.154706390138432 -0.9899802145755373 1.07583866580964 -0.22718525855241772 0.30913103497741895 0.031547767529480714 -0.04349416218019977 -0.11844137538311547 -0.326438725510404 -0.12516977715047933 1126259462.4143808 3.120312175348348 5.674025902254248 1.7098639650570777 1.9167485462478657 4.262630432074861 -2465.176250358552 -10.864188419420666 -2454.312061939131 23.7335816897359 24.3425731898442 19.03950742760935 14.169687954834272 19.737208887200335 14.247928089583473
71.35265847034104 0.7730646583430448 399.9150471848717 2.9132431208714498 0.1346625177490801 0.16654023974694412 -1.1167842140138107 1.0582154646578048 1.0102423136172476 -1.7393551401091074 0.01653705505230755 -0.053956237535030316 -0.12226710075806022 0.14614841339972742 -0.07768136192587471 0.01849050364520306 1126259462.414441 2.895052821253659 3.6175800739037456 2.709167229101861 1.4595397028505281 0.7848484864459936 -2472.29940653291 -14.276305298958086 -2458.023101233952 23.95528017082439 24.19113512007468 19.111061984212203 14.443779211075313 19.721471057435142 14.00980362918976
